student_id,course_type,institute_tier,region,cgpa,internship_months,employer_tier,iqi,behavioral_activity_score,field_demand_score,macro_climate_index,monthly_emi,placed_3m,placed_6m,placed_12m,actual_salary
AMCAT-1263022,Engineering,B,Hyderabad,7.5,4,SME,0.275,53,50,0.88,15000,0,0,1,325000
AMCAT-340337,Engineering,B,Mumbai,6.19,4,SME,0.207,75,53,0.78,15500,0,0,1,480000
AMCAT-990568,Engineering,B,Hyderabad,7.3,4,SME,0.278,73,52,0.88,10500,1,1,1,320000
AMCAT-1225970,Engineering,B,Delhi NCR,7.11,4,Startup,0.273,31,57,0.91,15000,1,1,1,145000
AMCAT-1136577,Engineering,B,Chennai,7.6,5,SME,0.308,66,52,0.76,13000,0,0,0,360000
AMCAT-337656,Engineering,B,Chennai,8.71,5,MNC,0.333,63,48,0.78,13000,0,1,1,500000
AMCAT-920388,Engineering,B,Delhi NCR,7.25,4,SME,0.335,87,48,0.88,16000,0,1,1,400000
AMCAT-243493,Engineering,B,Chennai,7.51,4,SME,0.314,29,52,0.84,17500,1,1,1,300000
AMCAT-911962,Engineering,B,Delhi NCR,7.58,4,SME,0.343,35,50,0.88,18500,1,1,1,400000
AMCAT-350819,Engineering,B,Delhi NCR,7.23,4,Startup,0.258,34,45,0.88,17500,0,1,1,200000
AMCAT-796197,Engineering,B,Chennai,8.19,5,MNC,0.382,56,53,0.88,13500,1,1,1,800000
AMCAT-262989,Engineering,B,Delhi NCR,6.2,3,Startup,0.213,58,53,0.84,15000,0,1,1,180000
AMCAT-1152450,Engineering,B,Delhi NCR,7.61,6,SME,0.348,57,52,0.76,16000,0,0,1,370000
AMCAT-416468,Engineering,A,Delhi NCR,8.0,4,SME,0.342,74,50,0.78,18500,1,1,1,350000
AMCAT-421568,Engineering,B,Mumbai,5.84,3,Startup,0.226,59,53,0.78,14500,1,1,1,235000
AMCAT-997622,Engineering,B,Bengaluru,7.23,4,MNC,0.329,0,52,0.88,16000,1,1,1,500000
AMCAT-1101727,Engineering,B,Bengaluru,6.65,5,SME,0.305,82,48,0.76,14000,0,0,1,300000
AMCAT-920246,Engineering,B,Delhi NCR,6.9,3,Startup,0.265,18,50,0.88,12000,0,1,1,125000
AMCAT-374573,Engineering,B,Mumbai,5.57,4,MNC,0.331,89,53,0.78,13000,0,0,0,500000
AMCAT-1224952,Engineering,A,Delhi NCR,6.52,4,SME,0.242,88,52,0.88,19500,0,1,1,325000
AMCAT-812145,Engineering,B,Mumbai,6.1,3,Startup,0.197,44,53,0.88,14000,1,1,1,50000
AMCAT-539201,Engineering,A,Chennai,7.52,5,SME,0.326,81,48,0.76,19000,1,1,1,300000
AMCAT-1279810,Engineering,B,Bengaluru,6.73,3,Startup,0.204,35,57,0.88,15500,1,1,1,150000
AMCAT-632497,Engineering,B,Delhi NCR,8.3,5,Startup,0.355,48,52,0.76,13000,1,1,1,240000
AMCAT-1227702,Engineering,B,Delhi NCR,7.32,4,Startup,0.202,89,52,0.91,16000,1,1,1,220000
AMCAT-753317,Engineering,B,Hyderabad,7.55,5,SME,0.308,40,48,0.76,15000,0,0,1,335000
AMCAT-823489,Engineering,B,Delhi NCR,7.8,5,SME,0.289,75,48,0.88,11000,0,0,0,300000
AMCAT-1087484,Engineering,B,Mumbai,7.2,3,Startup,0.199,38,50,0.88,17500,1,1,1,110000
AMCAT-037132,Engineering,B,Mumbai,6.3,5,SME,0.288,19,57,0.87,12500,0,0,0,470000
AMCAT-1171292,Engineering,A,Chennai,6.12,4,SME,0.337,89,52,0.88,14000,1,1,1,330000
AMCAT-1238258,Engineering,B,Mumbai,6.38,5,SME,0.3,40,52,0.88,11500,0,1,1,400000
AMCAT-324782,Engineering,B,Chennai,7.56,5,SME,0.293,59,48,0.78,11500,0,0,1,350000
AMCAT-351385,Engineering,A,Mumbai,5.56,5,SME,0.365,13,46,0.78,18000,0,1,1,305000
AMCAT-286955,Engineering,B,Mumbai,7.37,4,SME,0.293,52,53,0.84,13500,1,1,1,350000
AMCAT-872494,Engineering,B,Chennai,8.58,4,SME,0.245,51,52,0.88,13000,1,1,1,315000
AMCAT-955377,Engineering,B,Delhi NCR,6.8,4,SME,0.306,68,50,0.88,15500,0,1,1,330000
AMCAT-352906,Engineering,B,Chennai,6.19,4,Startup,0.248,26,48,0.78,15000,0,0,1,150000
AMCAT-1279785,Engineering,B,Hyderabad,7.8,5,Startup,0.313,61,52,0.76,15000,1,1,1,180000
AMCAT-358100,Engineering,B,Delhi NCR,6.87,4,SME,0.25,28,50,0.78,15000,0,0,0,350000
AMCAT-1242048,Engineering,B,Delhi NCR,5.9,4,Startup,0.226,1,52,0.88,15500,1,1,1,105000
AMCAT-1274066,Engineering,B,Mumbai,7.59,4,Startup,0.208,93,52,0.88,8500,1,1,1,180000
AMCAT-243897,Engineering,B,Delhi NCR,7.58,3,SME,0.213,6,48,0.84,13000,0,0,1,400000
AMCAT-1034607,Engineering,B,Mumbai,5.65,4,SME,0.276,85,52,0.88,8500,1,1,1,300000
AMCAT-493796,Engineering,B,Chennai,8.1,6,MNC,0.349,45,48,0.78,14000,0,0,1,600000
AMCAT-319780,Engineering,B,Delhi NCR,7.31,5,SME,0.295,71,53,0.84,14000,0,0,1,310000
AMCAT-1089260,Engineering,B,Chennai,8.17,5,SME,0.28,60,52,0.76,16500,1,1,1,450000
AMCAT-343490,Engineering,B,Delhi NCR,6.0,4,Startup,0.314,17,48,0.78,17000,1,1,1,225000
AMCAT-306449,Engineering,B,Mumbai,5.64,5,Startup,0.35,60,46,0.84,14500,0,1,1,280000
AMCAT-189234,Engineering,B,Chennai,8.64,4,MNC,0.329,52,50,0.84,12500,0,1,1,520000
AMCAT-1043850,Engineering,B,Bengaluru,7.0,4,SME,0.338,58,48,0.76,15000,0,0,1,350000
AMCAT-1255797,Engineering,B,Delhi NCR,6.6,3,SME,0.23,61,48,0.91,12500,1,1,1,320000
AMCAT-651925,Engineering,B,Bengaluru,6.4,5,SME,0.345,77,48,0.76,14000,0,1,1,325000
AMCAT-906387,Engineering,B,Delhi NCR,6.3,4,Startup,0.241,40,50,0.88,16500,1,1,1,120000
AMCAT-668043,Engineering,B,Chennai,7.4,3,SME,0.243,27,75,0.76,12500,1,1,1,350000
AMCAT-223143,Engineering,B,Delhi NCR,6.21,3,MNC,0.231,64,53,0.84,16000,1,1,1,580000
AMCAT-1003364,Engineering,B,Delhi NCR,6.89,4,Startup,0.2,7,50,0.88,15500,1,1,1,180000
AMCAT-1066385,Engineering,B,Delhi NCR,6.8,3,Startup,0.258,62,52,0.76,11500,0,0,0,240000
AMCAT-1088410,Engineering,B,Hyderabad,5.8,2,Startup,0.181,46,52,0.76,16500,0,1,1,120000
AMCAT-415273,Engineering,B,Chennai,7.85,4,Startup,0.312,63,46,0.78,15500,0,0,0,240000
AMCAT-311098,Engineering,B,Delhi NCR,6.5,4,Startup,0.263,92,50,0.84,14500,0,0,0,120000
AMCAT-906896,Engineering,B,Hyderabad,7.62,6,SME,0.349,94,48,0.88,12000,1,1,1,310000
AMCAT-1075225,Engineering,B,Chennai,7.3,4,SME,0.311,24,50,0.76,12000,0,0,1,345000
AMCAT-242799,Engineering,B,Bengaluru,5.8,3,Startup,0.215,9,64,0.84,12500,0,1,1,100000
AMCAT-990516,Engineering,B,Hyderabad,7.56,4,SME,0.297,74,50,0.88,15500,1,1,1,325000
AMCAT-440636,Engineering,A,Delhi NCR,7.63,4,SME,0.322,44,50,0.78,15500,0,0,1,310000
AMCAT-1284153,Engineering,B,Delhi NCR,6.62,5,Startup,0.278,83,69,0.91,15000,1,1,1,225000
AMCAT-767562,Engineering,B,Hyderabad,8.46,5,Startup,0.281,81,52,0.76,11000,1,1,1,240000
AMCAT-243794,Engineering,B,Delhi NCR,7.9,5,SME,0.323,67,49,0.84,13500,0,1,1,475000
AMCAT-387430,Engineering,B,Chennai,7.3,3,Startup,0.247,49,48,0.78,14500,1,1,1,235000
AMCAT-598081,Engineering,A,Mumbai,7.68,5,MNC,0.372,70,52,0.76,24000,1,1,1,560000
AMCAT-676000,Engineering,A,Mumbai,7.41,4,SME,0.322,21,53,0.76,14500,1,1,1,335000
AMCAT-1191730,Engineering,B,Delhi NCR,7.24,4,Startup,0.258,73,49,0.76,17500,1,1,1,105000
AMCAT-896584,Engineering,B,Delhi NCR,7.5,4,Startup,0.342,100,52,0.76,14500,0,1,1,100000
AMCAT-060599,Engineering,B,Chennai,8.2,4,Startup,0.297,70,53,0.88,15000,1,1,1,265000
AMCAT-796713,Engineering,B,Chennai,6.27,5,SME,0.297,70,48,0.88,14500,1,1,1,380000
AMCAT-731107,Engineering,B,Chennai,7.67,4,SME,0.288,77,49,0.76,15000,0,1,1,300000
AMCAT-1251355,Engineering,B,Hyderabad,7.82,4,SME,0.296,41,52,0.76,13500,1,1,1,300000
AMCAT-781274,Engineering,B,Chennai,7.78,4,Startup,0.284,35,46,0.76,17500,0,0,1,280000
AMCAT-1204990,Engineering,B,Mumbai,7.43,3,SME,0.258,84,50,0.88,13000,0,0,1,350000
AMCAT-1072371,Engineering,B,Delhi NCR,7.3,4,Startup,0.277,61,52,0.76,17000,0,0,0,240000
AMCAT-407688,Engineering,B,Bengaluru,8.58,5,SME,0.293,43,50,0.78,12500,1,1,1,320000
AMCAT-278742,Engineering,B,Delhi NCR,7.11,4,Startup,0.28,88,53,0.84,14000,0,0,0,180000
AMCAT-1218764,Engineering,B,Delhi NCR,6.83,5,SME,0.343,52,50,0.88,11500,0,1,1,320000
AMCAT-064897,Engineering,B,Bengaluru,6.9,4,SME,0.235,32,50,0.87,15000,0,1,1,400000
AMCAT-216420,Engineering,B,Delhi NCR,6.5,4,SME,0.299,87,57,0.84,17500,1,1,1,315000
AMCAT-698109,Engineering,B,Delhi NCR,8.13,5,SME,0.288,19,48,0.76,14000,0,0,1,360000
AMCAT-1218872,Engineering,B,Delhi NCR,5.4,6,Startup,0.352,9,50,0.88,13500,1,1,1,150000
AMCAT-261516,Engineering,B,Delhi NCR,6.25,2,Startup,0.187,40,50,0.84,11000,0,0,0,190000
AMCAT-675529,Engineering,B,Delhi NCR,6.86,4,Startup,0.309,88,48,0.76,13500,1,1,1,70000
AMCAT-056871,Engineering,B,Delhi NCR,9.6,4,SME,0.312,93,48,0.68,10000,0,0,1,350000
AMCAT-636997,Engineering,B,Delhi NCR,6.95,3,Startup,0.209,53,50,0.76,11500,1,1,1,235000
AMCAT-1068768,Engineering,A,Delhi NCR,6.72,5,SME,0.363,53,48,0.76,18500,0,0,1,400000
AMCAT-542410,Engineering,B,Delhi NCR,6.99,5,SME,0.296,58,50,0.76,17500,1,1,1,440000
AMCAT-765370,Engineering,B,Hyderabad,8.09,5,SME,0.336,5,57,0.76,21000,1,1,1,345000
AMCAT-948677,Engineering,B,Chennai,8.1,3,SME,0.243,86,52,0.88,12500,1,1,1,315000
AMCAT-1015209,Engineering,B,Delhi NCR,7.49,4,SME,0.305,71,53,0.88,17500,0,1,1,300000
AMCAT-1207752,Engineering,B,Mumbai,7.5,4,Startup,0.239,84,50,0.88,14500,1,1,1,180000
AMCAT-455934,Engineering,B,Delhi NCR,6.25,4,Startup,0.269,15,52,0.78,13500,0,0,0,60000
AMCAT-336814,Engineering,B,Chennai,7.35,4,SME,0.278,48,53,0.78,15000,1,1,1,415000
AMCAT-606325,Engineering,B,Hyderabad,8.41,5,SME,0.293,58,53,0.76,14000,1,1,1,420000
AMCAT-955810,Engineering,B,Chennai,8.6,5,SME,0.273,80,49,0.88,14500,1,1,1,300000
AMCAT-610842,Engineering,B,Hyderabad,7.1,4,Startup,0.21,50,52,0.76,13000,0,0,0,105000
AMCAT-802944,Engineering,B,Delhi NCR,6.0,4,Startup,0.262,24,57,0.88,10500,0,1,1,180000
AMCAT-1145718,Engineering,B,Chennai,7.23,4,Startup,0.232,65,57,0.91,10000,1,1,1,100000
AMCAT-304390,Engineering,B,Mumbai,6.09,4,SME,0.295,36,46,0.84,15500,0,0,0,400000
AMCAT-250399,Engineering,B,Bengaluru,5.9,4,Startup,0.245,52,50,0.84,13500,0,0,0,90000
AMCAT-346395,Engineering,B,Bengaluru,6.37,4,Startup,0.314,53,48,0.78,12500,1,1,1,140000
AMCAT-352484,Engineering,B,Mumbai,6.4,3,Startup,0.209,60,50,0.78,14000,0,0,1,100000
AMCAT-051378,Engineering,B,Bengaluru,7.0,3,SME,0.248,43,53,0.87,16000,1,1,1,485000
AMCAT-982410,Engineering,B,Delhi NCR,7.07,3,Startup,0.223,42,52,0.88,14500,0,1,1,180000
AMCAT-921298,Engineering,B,Chennai,6.98,5,Startup,0.296,89,50,0.88,12500,1,1,1,180000
AMCAT-059699,Engineering,A,Delhi NCR,7.54,5,MNC,0.381,42,53,0.87,21000,1,1,1,690000
AMCAT-455593,Engineering,B,Delhi NCR,5.5,3,Startup,0.201,14,50,0.78,18000,0,1,1,190000
AMCAT-109292,Engineering,B,Hyderabad,6.5,4,Startup,0.31,60,41,0.87,15000,0,1,1,250000
AMCAT-065483,Engineering,B,Bengaluru,6.0,2,SME,0.17,33,53,0.87,16500,0,0,0,325000
AMCAT-1241846,Engineering,B,Chennai,8.25,4,Startup,0.305,73,49,0.88,17000,1,1,1,175000
AMCAT-060279,Engineering,B,Delhi NCR,6.87,3,Startup,0.267,19,48,0.87,17000,0,0,0,200000
AMCAT-1052809,Engineering,B,Mumbai,6.14,3,Startup,0.221,31,52,0.76,15500,1,1,1,120000
AMCAT-211934,Engineering,B,Delhi NCR,6.4,3,Startup,0.245,61,53,0.78,15500,1,1,1,50000
AMCAT-640103,Engineering,B,Bengaluru,6.01,5,Startup,0.293,50,57,0.76,15500,0,1,1,220000
AMCAT-652877,Engineering,B,Hyderabad,7.6,3,Startup,0.248,45,64,0.91,11500,1,1,1,100000
AMCAT-597142,Engineering,B,Delhi NCR,6.31,4,SME,0.319,63,50,0.91,16000,1,1,1,340000
AMCAT-343541,Engineering,B,Delhi NCR,7.72,5,Startup,0.274,90,48,0.78,10500,0,1,1,250000
AMCAT-1148365,Engineering,B,Chennai,6.2,3,Startup,0.243,0,50,0.76,12000,1,1,1,105000
AMCAT-1187474,Engineering,B,Bengaluru,6.7,3,Startup,0.235,31,48,0.76,17500,0,0,0,120000
AMCAT-644037,Engineering,B,Bengaluru,7.26,4,SME,0.319,60,48,0.76,16000,0,0,1,300000
AMCAT-079007,Engineering,B,Delhi NCR,7.31,4,MNC,0.256,84,50,0.87,17500,0,0,1,505000
AMCAT-660954,Engineering,B,Chennai,7.5,4,Startup,0.294,57,48,0.76,13500,1,1,1,265000
AMCAT-1247339,Engineering,B,Delhi NCR,6.67,4,Startup,0.226,81,49,0.76,11000,0,0,0,140000
AMCAT-579375,Engineering,B,Delhi NCR,7.16,5,MNC,0.32,17,50,0.76,13500,1,1,1,500000
AMCAT-970373,Engineering,B,Chennai,7.4,4,SME,0.305,81,49,0.88,14500,0,1,1,325000
AMCAT-1289938,Engineering,B,Chennai,7.6,4,SME,0.334,78,52,0.88,14000,0,0,1,345000
AMCAT-999212,Engineering,B,Chennai,8.38,4,SME,0.318,75,52,0.76,17000,0,0,1,300000
AMCAT-859668,Engineering,A,Bengaluru,6.94,5,SME,0.391,91,52,0.76,17000,1,1,1,330000
AMCAT-1083037,Engineering,B,Chennai,7.36,5,SME,0.377,18,48,0.88,15000,1,1,1,310000
AMCAT-237243,Engineering,A,Delhi NCR,6.39,3,Startup,0.247,71,53,0.78,15500,1,1,1,150000
AMCAT-326014,Engineering,B,Chennai,8.37,4,Startup,0.226,63,48,0.78,15000,0,1,1,85000
AMCAT-708034,Engineering,B,Bengaluru,5.81,4,Startup,0.334,32,73,0.76,14000,1,1,1,260000
AMCAT-872029,Engineering,B,Delhi NCR,7.3,5,Startup,0.338,74,49,0.88,12000,0,0,1,180000
AMCAT-911998,Engineering,B,Delhi NCR,7.62,5,SME,0.351,53,52,0.88,13500,1,1,1,350000
AMCAT-958809,Engineering,B,Delhi NCR,7.6,3,SME,0.264,5,52,0.88,13500,1,1,1,350000
AMCAT-1006872,Engineering,B,Chennai,7.1,3,Startup,0.199,53,52,0.76,13500,0,1,1,210000
AMCAT-356498,Engineering,B,Chennai,8.16,4,SME,0.273,62,50,0.78,18500,0,0,1,445000
AMCAT-580044,Engineering,B,Delhi NCR,6.32,4,Startup,0.287,24,48,0.78,14000,0,1,1,145000
AMCAT-309190,Engineering,B,Delhi NCR,5.8,3,Startup,0.263,52,48,0.78,13500,0,1,1,180000
AMCAT-1212036,Engineering,B,Delhi NCR,7.5,4,Startup,0.272,77,52,0.88,9000,1,1,1,185000
AMCAT-1287037,Engineering,B,Hyderabad,7.48,5,SME,0.316,61,52,0.91,12000,1,1,1,325000
AMCAT-329604,Engineering,B,Chennai,7.56,5,SME,0.275,57,52,0.78,13500,1,1,1,320000
AMCAT-640915,Engineering,B,Mumbai,6.37,4,Startup,0.255,57,52,0.76,12500,0,0,1,95000
AMCAT-852880,Engineering,B,Mumbai,7.7,3,SME,0.212,36,46,0.88,17500,1,1,1,310000
AMCAT-963241,Engineering,B,Hyderabad,7.5,4,SME,0.282,93,48,0.88,13500,1,1,1,380000
AMCAT-451221,Engineering,B,Delhi NCR,6.83,4,Startup,0.247,85,48,0.78,17000,0,0,0,145000
AMCAT-313406,Engineering,B,Hyderabad,7.66,4,SME,0.271,85,48,0.78,14000,0,0,1,410000
AMCAT-214148,Engineering,B,Delhi NCR,7.32,4,SME,0.327,48,48,0.78,14000,0,0,1,400000
AMCAT-636523,Engineering,B,Mumbai,6.76,5,SME,0.337,67,49,0.76,14000,0,1,1,410000
AMCAT-324950,Engineering,B,Chennai,8.43,5,SME,0.361,8,49,0.78,14000,0,1,1,305000
AMCAT-628333,Engineering,B,Delhi NCR,7.98,4,Startup,0.317,100,53,0.76,18500,0,0,1,180000
AMCAT-462008,Engineering,B,Delhi NCR,7.23,4,Startup,0.248,36,48,0.84,8000,0,0,1,250000
AMCAT-600127,Engineering,B,Hyderabad,7.78,4,SME,0.268,54,49,0.76,9000,0,0,1,325000
AMCAT-350244,Engineering,B,Delhi NCR,7.8,5,SME,0.348,19,53,0.78,12500,1,1,1,400000
AMCAT-335720,Engineering,B,Hyderabad,7.56,5,SME,0.295,13,48,0.78,14000,0,1,1,440000
AMCAT-542127,Engineering,B,Delhi NCR,6.2,5,Startup,0.276,56,48,0.76,15500,0,0,1,215000
AMCAT-632729,Engineering,B,Delhi NCR,7.1,3,SME,0.265,0,48,0.76,15000,1,1,1,420000
AMCAT-975278,Engineering,B,Bengaluru,6.42,4,Startup,0.264,74,52,0.88,13000,0,1,1,120000
AMCAT-103579,Engineering,B,Chennai,7.79,4,SME,0.217,15,45,0.87,16500,0,0,0,375000
AMCAT-1251578,Engineering,B,Mumbai,7.53,6,SME,0.352,64,52,0.88,16500,1,1,1,335000
AMCAT-1080089,Engineering,B,Mumbai,7.3,5,Startup,0.348,69,52,0.88,14500,1,1,1,200000
AMCAT-914135,Engineering,B,Delhi NCR,7.33,4,SME,0.339,18,49,0.88,16500,1,1,1,310000
AMCAT-669692,Engineering,B,Delhi NCR,6.1,2,MNC,0.16,0,50,0.76,14500,0,0,0,600000
AMCAT-1156225,Engineering,B,Delhi NCR,6.5,5,Startup,0.272,88,48,0.76,12500,0,0,1,150000
AMCAT-353081,Engineering,B,Chennai,6.56,5,SME,0.308,68,50,0.78,15500,0,0,1,355000
AMCAT-336561,Engineering,B,Chennai,7.78,5,SME,0.293,75,53,0.78,14500,0,1,1,375000
AMCAT-988848,Engineering,B,Delhi NCR,7.21,3,Startup,0.243,59,50,0.88,14000,0,0,1,110000
AMCAT-850679,Engineering,B,Chennai,8.89,5,SME,0.346,72,53,0.76,17500,0,1,1,335000
AMCAT-415289,Engineering,B,Chennai,7.0,5,Startup,0.314,71,46,0.78,8000,0,0,0,170000
AMCAT-1062611,Engineering,B,Hyderabad,6.98,4,Startup,0.275,80,52,0.88,10500,1,1,1,275000
AMCAT-467660,Engineering,B,Hyderabad,6.57,3,Startup,0.245,45,53,0.78,11000,0,0,0,205000
AMCAT-445839,Engineering,B,Delhi NCR,7.36,5,SME,0.303,42,50,0.76,13000,1,1,1,300000
AMCAT-865959,Engineering,A,Hyderabad,8.0,4,SME,0.321,93,41,0.88,17500,0,1,1,315000
AMCAT-329310,Engineering,B,Hyderabad,6.8,4,Startup,0.262,73,48,0.78,10000,0,1,1,200000
AMCAT-123370,Engineering,B,Mumbai,5.4,3,Startup,0.23,55,50,0.84,11500,0,0,0,280000
AMCAT-530518,Engineering,B,Delhi NCR,7.9,3,Startup,0.262,4,50,0.76,12000,0,0,1,150000
AMCAT-1037159,Engineering,B,Mumbai,8.53,5,SME,0.352,69,52,0.76,20000,0,0,1,335000
AMCAT-614083,Engineering,B,Delhi NCR,7.56,4,Startup,0.314,71,52,0.88,18500,1,1,1,200000
AMCAT-592089,Engineering,B,Delhi NCR,6.85,4,SME,0.345,34,50,0.84,13000,0,0,0,460000
AMCAT-391033,Engineering,B,Bengaluru,6.39,4,SME,0.295,59,53,0.78,13000,1,1,1,350000
AMCAT-325701,Engineering,B,Hyderabad,6.92,4,Startup,0.203,35,53,0.78,11000,0,1,1,115000
AMCAT-335701,Engineering,B,Hyderabad,7.43,5,SME,0.273,74,48,0.78,9000,0,0,1,430000
AMCAT-048107,Engineering,A,Delhi NCR,7.26,6,MNC,0.365,33,53,0.87,17500,1,1,1,4000000
AMCAT-1034769,Engineering,B,Chennai,8.48,6,Startup,0.361,16,50,0.76,11500,0,0,1,290000
AMCAT-786463,Engineering,B,Hyderabad,7.44,5,SME,0.307,39,50,0.76,14000,1,1,1,410000
AMCAT-203510,Engineering,B,Bengaluru,6.8,4,SME,0.222,64,48,0.84,10000,0,1,1,325000
AMCAT-319644,Engineering,B,Hyderabad,8.05,5,SME,0.37,22,48,0.78,12000,1,1,1,395000
AMCAT-1122695,Engineering,B,Mumbai,6.4,4,Startup,0.255,34,50,0.88,14500,1,1,1,125000
AMCAT-922488,Engineering,B,Delhi NCR,7.6,5,Startup,0.337,84,46,0.88,15000,1,1,1,200000
AMCAT-920550,Engineering,B,Delhi NCR,7.11,5,Startup,0.275,87,52,0.88,15000,1,1,1,160000
AMCAT-261537,Engineering,B,Delhi NCR,6.3,4,SME,0.262,46,52,0.84,10500,0,0,1,430000
AMCAT-190589,Engineering,A,Mumbai,7.1,5,SME,0.314,67,48,0.84,20000,1,1,1,450000
AMCAT-625377,Engineering,B,Delhi NCR,7.5,4,SME,0.31,78,57,0.76,12000,1,1,1,390000
AMCAT-1059966,Engineering,B,Mumbai,6.79,5,SME,0.307,79,48,0.76,15500,0,0,1,320000
AMCAT-466730,Engineering,B,Delhi NCR,5.8,4,Startup,0.288,76,49,0.78,14000,0,0,0,200000
AMCAT-812450,Engineering,B,Mumbai,7.4,4,Startup,0.228,52,50,0.78,10500,0,0,0,275000
AMCAT-192714,Engineering,B,Hyderabad,6.85,4,MNC,0.22,45,50,0.84,13000,0,1,1,650000
AMCAT-1068920,Engineering,B,Bengaluru,7.1,5,Startup,0.289,81,52,0.76,15000,0,0,1,180000
AMCAT-915600,Engineering,B,Mumbai,6.03,4,Startup,0.265,46,53,0.78,15500,0,0,0,215000
AMCAT-322724,Engineering,B,Chennai,8.92,4,SME,0.32,45,48,0.78,13500,0,0,0,415000
AMCAT-295554,Engineering,B,Mumbai,6.3,4,SME,0.333,28,50,0.84,18000,0,0,1,450000
AMCAT-820418,Engineering,A,Delhi NCR,7.75,5,SME,0.345,66,50,0.88,20500,1,1,1,400000
AMCAT-836749,Engineering,B,Mumbai,6.18,4,SME,0.305,70,52,0.78,13500,0,0,0,305000
AMCAT-1190687,Engineering,B,Delhi NCR,6.76,4,Startup,0.345,100,50,0.78,16000,0,0,0,110000
AMCAT-483401,Engineering,B,Chennai,8.44,4,SME,0.286,52,52,0.78,19000,1,1,1,300000
AMCAT-580718,Engineering,A,Delhi NCR,6.8,4,SME,0.229,18,52,0.76,23000,0,0,0,420000
AMCAT-615766,Engineering,B,Delhi NCR,7.2,4,SME,0.34,53,52,0.88,11000,1,1,1,450000
AMCAT-220634,Engineering,A,Delhi NCR,9.73,6,MNC,0.372,31,57,0.84,15500,1,1,1,500000
AMCAT-467264,Engineering,B,Hyderabad,7.45,5,Startup,0.316,32,52,0.84,17500,0,0,0,180000
AMCAT-640413,Engineering,B,Delhi NCR,7.07,4,Startup,0.318,40,53,0.76,11500,1,1,1,180000
AMCAT-999306,Engineering,B,Chennai,7.8,5,Startup,0.282,58,48,0.76,10500,0,0,1,120000
AMCAT-541137,Engineering,B,Delhi NCR,7.6,5,SME,0.342,59,48,0.78,13000,0,0,1,400000
AMCAT-805128,Engineering,B,Mumbai,7.0,5,SME,0.289,89,50,0.78,15000,0,0,1,305000
AMCAT-1229814,Engineering,B,Bengaluru,6.7,5,SME,0.287,90,49,0.76,13500,0,1,1,315000
AMCAT-767258,Engineering,B,Bengaluru,6.9,3,Startup,0.245,11,52,0.76,12500,0,1,1,200000
AMCAT-1066419,Engineering,B,Delhi NCR,6.34,4,SME,0.331,72,50,0.76,12500,0,0,1,335000
AMCAT-1077690,Engineering,B,Delhi NCR,6.92,5,Startup,0.309,90,48,0.88,12000,1,1,1,275000
AMCAT-731119,Engineering,B,Chennai,8.1,4,Startup,0.316,82,48,0.76,12000,0,0,1,240000
AMCAT-646354,Engineering,B,Chennai,7.65,5,SME,0.363,91,48,0.76,19500,0,0,1,400000
AMCAT-455857,Engineering,B,Delhi NCR,7.28,4,SME,0.293,25,52,0.78,14500,0,1,1,400000
AMCAT-830138,Engineering,B,Bengaluru,7.08,5,SME,0.281,77,48,0.88,16000,1,1,1,315000
AMCAT-1001866,Engineering,B,Hyderabad,6.4,4,SME,0.295,72,49,0.76,13000,0,0,1,360000
AMCAT-229944,Engineering,B,Delhi NCR,6.82,4,MNC,0.331,49,50,0.84,13500,0,1,1,520000
AMCAT-693586,Engineering,B,Delhi NCR,6.92,4,SME,0.281,89,45,0.76,12000,0,0,1,375000
AMCAT-238452,Engineering,B,Bengaluru,6.58,5,Startup,0.318,64,48,0.84,7500,0,0,1,290000
AMCAT-297452,Engineering,B,Bengaluru,6.6,3,Startup,0.229,51,50,0.84,10500,0,0,0,60000
AMCAT-530430,Engineering,B,Delhi NCR,7.2,5,SME,0.276,61,52,0.76,9500,0,0,1,300000
AMCAT-781196,Engineering,B,Chennai,7.65,5,Startup,0.316,47,29,0.76,8500,0,0,1,100000
AMCAT-896578,Engineering,B,Delhi NCR,6.36,4,SME,0.306,47,52,0.76,11000,0,0,1,400000
AMCAT-206705,Engineering,B,Delhi NCR,7.0,4,MNC,0.282,50,57,0.84,17500,0,0,1,500000
AMCAT-339381,Engineering,B,Hyderabad,6.5,3,Startup,0.241,37,48,0.78,14000,0,0,0,165000
AMCAT-872074,Engineering,B,Delhi NCR,8.37,6,SME,0.353,100,48,0.88,17000,1,1,1,300000
AMCAT-897369,Engineering,B,Bengaluru,6.71,4,SME,0.254,35,52,0.88,15000,1,1,1,400000
AMCAT-1251678,Engineering,B,Chennai,7.5,5,Startup,0.321,14,52,0.76,16000,0,0,0,100000
AMCAT-1133460,Engineering,B,Delhi NCR,7.1,4,Startup,0.277,12,50,0.91,11500,1,1,1,95000
AMCAT-670691,Engineering,B,Delhi NCR,6.99,4,Startup,0.236,0,52,0.76,15500,0,1,1,95000
AMCAT-317336,Engineering,B,Bengaluru,7.48,4,MNC,0.303,87,53,0.84,16000,0,1,1,530000
AMCAT-525508,Engineering,B,Hyderabad,6.8,4,Startup,0.271,47,48,0.78,12500,0,1,1,200000
AMCAT-593082,Engineering,B,Hyderabad,7.74,4,SME,0.305,91,48,0.76,15500,0,1,1,335000
